0.000005000,0.0
0.000005016,30.0
0.000025529,30.0
0.000025545,0.0
0.000025641,0.0
0.000051282,0.0
0.000056282,0.0
0.000056298,30.0
0.000076811,30.0
0.000076827,0.0
0.000076923,0.0
0.000102564,0.0
0.000107564,0.0
0.000107580,30.0
0.000128093,30.0
0.000128109,0.0
0.000128205,0.0
0.000153846,0.0
0.000158846,0.0
0.000158862,30.0
0.000179375,30.0
0.000179391,0.0
0.000179487,0.0
0.000205128,0.0
0.000210128,0.0
0.000210144,30.0
0.000230657,30.0
0.000230673,0.0
0.000230769,0.0
0.000256410,0.0
0.000261410,0.0
0.000261426,30.0
0.000281939,30.0
0.000281955,0.0
0.000282051,0.0
0.000307692,0.0
0.000312692,0.0
0.000312708,30.0
0.000333221,30.0
0.000333237,0.0
0.000333333,0.0
0.000358974,0.0
0.000363974,0.0
0.000363990,30.0
0.000384503,30.0
0.000384519,0.0
0.000384615,0.0
0.000410256,0.0
0.000415256,0.0
0.000415272,30.0
0.000435785,30.0
0.000435801,0.0
0.000435897,0.0
0.000461538,0.0
0.000466538,0.0
0.000466554,30.0
0.000487067,30.0
0.000487083,0.0
0.000487179,0.0
0.000512821,0.0
0.000517821,0.0
0.000517837,30.0
0.000538349,30.0
0.000538365,0.0
0.000538462,0.0
0.000564103,0.0
0.000569103,0.0
0.000569119,30.0
0.000589631,30.0
0.000589647,0.0
0.000589744,0.0
0.000615385,0.0
0.000620385,0.0
0.000620401,30.0
0.000640913,30.0
0.000640929,0.0
0.000641026,0.0
0.000666667,0.0
0.000671667,0.0
0.000671683,30.0
0.000692195,30.0
0.000692211,0.0
0.000692308,0.0
0.000717949,0.0
0.000722949,0.0
0.000722965,30.0
0.000743478,30.0
0.000743494,0.0
0.000743590,0.0
0.000769231,0.0
0.000774231,0.0
0.000774247,30.0
0.000794760,30.0
0.000794776,0.0
0.000794872,0.0
0.000820513,0.0
0.000825513,0.0
0.000825529,30.0
0.000846042,30.0
0.000846058,0.0
0.000846154,0.0
0.000871795,0.0
0.000876795,0.0
0.000876811,30.0
0.000897324,30.0
0.000897340,0.0
0.000897436,0.0
0.000923077,0.0
0.000928077,0.0
0.000928093,30.0
0.000948606,30.0
0.000948622,0.0
0.000948718,0.0
0.000974359,0.0
0.000979359,0.0
0.000979375,30.0
0.000999888,30.0
0.000999904,0.0
0.001000000,0.0
0.001025641,0.0
0.001030641,0.0
0.001030657,30.0
0.001051170,30.0
0.001051186,0.0
0.001051282,0.0
0.001076923,0.0
0.001081923,0.0
0.001081939,30.0
0.001102452,30.0
0.001102468,0.0
0.001102564,0.0
0.001128205,0.0
0.001133205,0.0
0.001133221,30.0
0.001153734,30.0
0.001153750,0.0
0.001153846,0.0
0.001179487,0.0
0.001184487,0.0
0.001184503,30.0
0.001205016,30.0
0.001205032,0.0
0.001205128,0.0
0.001230769,0.0
0.001235769,0.0
0.001235785,30.0
0.001256298,30.0
0.001256314,0.0
0.001256410,0.0
0.001282051,0.0
0.001287051,0.0
0.001287067,30.0
0.001307580,30.0
0.001307596,0.0
0.001307692,0.0
0.001333333,0.0
0.001338333,0.0
0.001338349,30.0
0.001358862,30.0
0.001358878,0.0
0.001358974,0.0
0.001384615,0.0
0.001389615,0.0
0.001389631,30.0
0.001410144,30.0
0.001410160,0.0
0.001410256,0.0
0.001435897,0.0
0.001440897,0.0
0.001440913,30.0
0.001461426,30.0
0.001461442,0.0
0.001461538,0.0
0.001487179,0.0
0.001492179,0.0
0.001492195,30.0
0.001512708,30.0
0.001512724,0.0
0.001512821,0.0
0.001538462,0.0
0.001543462,0.0
0.001543478,30.0
0.001563990,30.0
0.001564006,0.0
0.001564103,0.0
0.001589744,0.0
0.001594744,0.0
0.001594760,30.0
0.001615272,30.0
0.001615288,0.0
0.001615385,0.0
0.001641026,0.0
0.001646026,0.0
0.001646042,30.0
0.001666554,30.0
0.001666570,0.0
0.001666667,0.0
0.001692308,0.0
0.001697308,0.0
0.001697324,30.0
0.001717837,30.0
0.001717853,0.0
0.001717949,0.0
0.001743590,0.0
0.001748590,0.0
0.001748606,30.0
0.001769119,30.0
0.001769135,0.0
0.001769231,0.0
0.001794872,0.0
0.001799872,0.0
0.001799888,30.0
0.001820401,30.0
0.001820417,0.0
0.001820513,0.0
0.001846154,0.0
0.001851154,0.0
0.001851170,30.0
0.001871683,30.0
0.001871699,0.0
0.001871795,0.0
0.001897436,0.0
0.001902436,0.0
0.001902452,30.0
0.001922965,30.0
0.001922981,0.0
0.001923077,0.0
0.001948718,0.0
0.001953718,0.0
0.001953734,30.0
0.001974247,30.0
0.001974263,0.0
0.001974359,0.0
0.002000000,0.0
0.002005000,0.0
0.002005016,30.0
0.002025529,30.0
0.002025545,0.0
0.002025641,0.0
0.002051282,0.0
0.002056282,0.0
0.002056298,30.0
0.002076811,30.0
0.002076827,0.0
0.002076923,0.0
0.002102564,0.0
0.002107564,0.0
0.002107580,30.0
0.002128093,30.0
0.002128109,0.0
0.002128205,0.0
0.002153846,0.0
0.002158846,0.0
0.002158862,30.0
0.002179375,30.0
0.002179391,0.0
0.002179487,0.0
0.002205128,0.0
0.002210128,0.0
0.002210144,30.0
0.002230657,30.0
0.002230673,0.0
0.002230769,0.0
0.002256410,0.0
0.002261410,0.0
0.002261426,30.0
0.002281939,30.0
0.002281955,0.0
0.002282051,0.0
0.002307692,0.0
0.002312692,0.0
0.002312708,30.0
0.002333221,30.0
0.002333237,0.0
0.002333333,0.0
0.002358974,0.0
0.002363974,0.0
0.002363990,30.0
0.002384503,30.0
0.002384519,0.0
0.002384615,0.0
0.002410256,0.0
0.002415256,0.0
